단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,지하철,버스정류장,단지내주차면수,ERROR1,임대건물구분_lb,상가,아파트,지역_lb,강원도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,서울특별시,세종특별자치시,울산광역시,전라남도,전라북도,제주특별자치도,충청남도,충청북도,공급유형_lb,공공분양,공공임대(10년),공공임대(50년),공공임대(5년),공공임대(분납),국민임대,영구임대,임대상가,장기전세,행복주택,자격유형_lb,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,ERROR1_lb,나머지,분양상가,분양아파트,등록차량수,총세대수_lb,총세대수_lb_A1,총세대수_lb_B1,총세대수_lb_C1,총세대수_lb_D1,총세대수_lb_E1
C2109,495,상가,경상남도,임대상가,30.0,1,2.0,D,,,0.0,4.0,117.0,나머지,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60.0,C1,0,0,1,0,0
C2109,495,상가,경상남도,임대상가,30.0,1,2.0,D,,,0.0,4.0,117.0,나머지,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60.0,C1,0,0,1,0,0
C2109,495,상가,경상남도,임대상가,30.0,1,2.0,D,,,0.0,4.0,117.0,나머지,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60.0,C1,0,0,1,0,0
C2109,495,상가,경상남도,임대상가,100.0,1,2.0,D,,,0.0,4.0,117.0,나머지,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60.0,C1,0,0,1,0,0
C1698,460,아파트,경상남도,영구임대,35.0,60,1.0,C,12864000.0,162030.0,0.0,3.0,155.0,나머지,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.0,C1,0,0,1,0,0
C1698,460,아파트,경상남도,영구임대,35.0,120,1.0,C,12864000.0,162030.0,0.0,3.0,155.0,나머지,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.0,C1,0,0,1,0,0
C1698,460,아파트,경상남도,영구임대,35.0,156,1.0,C,12864000.0,162030.0,0.0,3.0,155.0,나머지,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.0,C1,0,0,1,0,0
C1698,460,아파트,경상남도,영구임대,35.0,120,1.0,C,12864000.0,162030.0,0.0,3.0,155.0,나머지,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.0,C1,0,0,1,0,0
C1698,460,상가,경상남도,임대상가,30.0,1,1.0,D,,,0.0,3.0,155.0,나머지,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.0,C1,0,0,1,0,0
C1698,460,상가,경상남도,임대상가,30.0,1,1.0,D,,,0.0,3.0,155.0,나머지,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.0,C1,0,0,1,0,0
C1698,460,상가,경상남도,임대상가,30.0,1,1.0,D,,,0.0,3.0,155.0,나머지,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.0,C1,0,0,1,0,0
C1698,460,상가,경상남도,임대상가,30.0,1,1.0,D,,,0.0,3.0,155.0,나머지,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.0,C1,0,0,1,0,0
C1866,338,아파트,경상남도,국민임대,35.0,195,1.0,A,9592000.0,70740.0,0.0,3.0,235.0,나머지,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,135.0,C1,0,0,1,0,0
C1866,338,아파트,경상남도,국민임대,35.0,36,1.0,A,10279000.0,84510.0,0.0,3.0,235.0,나머지,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,135.0,C1,0,0,1,0,0
C1866,338,아파트,경상남도,국민임대,45.0,36,1.0,A,12563000.0,119920.0,0.0,3.0,235.0,나머지,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,135.0,C1,0,0,1,0,0
C1866,338,아파트,경상남도,국민임대,45.0,71,1.0,A,12563000.0,119920.0,0.0,3.0,235.0,나머지,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,135.0,C1,0,0,1,0,0
C1005,1144,아파트,충청남도,국민임대,50.0,304,16.0,A,16205000.0,208470.0,,8.0,950.0,나머지,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,376.0,E1,0,0,0,0,1
C1005,1144,아파트,충청남도,국민임대,50.0,600,16.0,A,16348000.0,210900.0,,8.0,950.0,나머지,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,376.0,E1,0,0,0,0,1
C1005,1144,아파트,충청남도,국민임대,55.0,240,16.0,A,18770000.0,246770.0,,8.0,950.0,나머지,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,376.0,E1,0,0,0,0,1
C1004,521,아파트,충청남도,영구임대,35.0,240,3.0,C,4682000.0,104180.0,,2.0,153.0,나머지,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,아파트,충청남도,영구임대,35.0,264,3.0,C,4728000.0,105210.0,,2.0,153.0,나머지,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,15.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,15.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,15.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,20.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,20.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,20.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,20.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,20.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,20.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,20.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,25.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,30.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,30.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,35.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,35.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,50.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1004,521,상가,충청남도,임대상가,100.0,1,3.0,D,,,,2.0,153.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,D1,0,0,0,1,0
C1875,1003,아파트,충청남도,영구임대,25.0,596,5.0,C,3141000.0,69900.0,,8.0,192.0,나머지,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,아파트,충청남도,영구임대,25.0,239,5.0,C,3141000.0,69900.0,,8.0,192.0,나머지,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,아파트,충청남도,영구임대,30.0,149,5.0,C,3731000.0,83020.0,,8.0,192.0,나머지,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,15.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,15.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,15.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,20.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,20.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,20.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,20.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,20.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,20.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,20.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,20.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,20.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,25.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,25.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,30.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,30.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,35.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,50.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C1875,1003,상가,충청남도,임대상가,100.0,1,5.0,D,,,,8.0,192.0,나머지,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,E1,0,0,0,0,1
C2156,306,아파트,충청남도,국민임대,35.0,120,0.0,A,8670000.0,80500.0,,1.0,246.0,분양상가,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,204.0,C1,0,0,1,0,0
C2156,306,아파트,충청남도,국민임대,35.0,120,0.0,A,11147000.0,90410.0,,1.0,246.0,분양상가,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,204.0,C1,0,0,1,0,0
C2156,306,아파트,충청남도,국민임대,50.0,65,0.0,A,19819000.0,127580.0,,1.0,246.0,분양상가,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,204.0,C1,0,0,1,0,0
C2212,697,아파트,강원도,영구임대,25.0,298,0.0,C,4032000.0,74860.0,0.0,4.0,128.0,나머지,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,D1,0,0,0,1,0
C2212,697,아파트,강원도,영구임대,30.0,239,0.0,C,4789000.0,88910.0,0.0,4.0,128.0,나머지,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,D1,0,0,0,1,0
C2212,697,아파트,강원도,영구임대,30.0,149,0.0,C,4789000.0,88910.0,0.0,4.0,128.0,나머지,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,D1,0,0,0,1,0
C2212,697,상가,강원도,임대상가,30.0,1,0.0,D,,,0.0,4.0,128.0,나머지,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,D1,0,0,0,1,0
C2212,697,상가,강원도,임대상가,30.0,1,0.0,D,,,0.0,4.0,128.0,나머지,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,D1,0,0,0,1,0
C2212,697,상가,강원도,임대상가,30.0,1,0.0,D,,,0.0,4.0,128.0,나머지,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,D1,0,0,0,1,0
C2212,697,상가,강원도,임대상가,30.0,1,0.0,D,,,0.0,4.0,128.0,나머지,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,D1,0,0,0,1,0
C2212,697,상가,강원도,임대상가,30.0,1,0.0,D,,,0.0,4.0,128.0,나머지,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,D1,0,0,0,1,0
C2212,697,상가,강원도,임대상가,30.0,1,0.0,D,,,0.0,4.0,128.0,나머지,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,D1,0,0,0,1,0
C2212,697,상가,강원도,임대상가,60.0,1,0.0,D,,,0.0,4.0,128.0,나머지,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,D1,0,0,0,1,0
C2212,697,상가,강원도,임대상가,60.0,1,0.0,D,,,0.0,4.0,128.0,나머지,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,D1,0,0,0,1,0
C2212,697,상가,강원도,임대상가,60.0,1,0.0,D,,,0.0,4.0,128.0,나머지,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,D1,0,0,0,1,0
C2212,697,상가,강원도,임대상가,60.0,1,0.0,D,,,0.0,4.0,128.0,나머지,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,D1,0,0,0,1,0
C2212,697,상가,강원도,임대상가,100.0,1,0.0,D,,,0.0,4.0,128.0,나머지,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,D1,0,0,0,1,0
C2401,213,아파트,강원도,국민임대,35.0,65,21.0,A,11682000.0,72660.0,0.0,3.0,164.0,나머지,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0,B1,0,1,0,0,0
C2401,213,아파트,강원도,국민임대,45.0,104,21.0,E,55413000.0,28850.0,0.0,3.0,164.0,나머지,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0,B1,0,1,0,0,0
C2401,213,아파트,강원도,국민임대,55.0,44,21.0,A,25964000.0,199910.0,0.0,3.0,164.0,나머지,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0,B1,0,1,0,0,0
